"cnpj","nome_coop","naturezaJuridica","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
37442605,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE  SICREDI GRANDES RIOS MT/PA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV TANCREDO NEVES, 586","1º ANDAR, SETOR SUL","CENTRO","COLIDER","MT","78500000","www.sicredi.com.br","luiz_bazzoni@sicredi.com.br","66","35411832","S4",NA,NA,NA,NA
81192106,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA LUIZ PASQUALI, 205","","OS PIONEIROS","CAFELANDIA","PR","85415000","","coop0731_nterra@sicredi.com.br","45","32418700","S4",NA,NA,NA,NA
7206072,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SALADINO DE CASTRO, 1595","","CENTRO","ARAPOTI","PR","84990000","","coop0753_capal@sicredi.com.br","43","35576822","S4",NA,NA,NA,NA
87853206,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO  SICREDI OURO BRANCO RS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R. DR JOÃO BASÍLIO LAVRINENCO, 755","","LANGUIRU","TEUTONIA","RS","95890000","","sicredi@sicreditt.com.br","51","37623600","S4",NA,NA,NA,NA
26529420,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA BRASIL  2022 S","","PARQUE DOS BURITIS","LUCAS DO RIO VERDE","MT","78455000","www.sicredi.com.br","almir_martini@sicredi.com.br","65","33086800","S4",NA,NA,NA,NA
79086997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA MONSENHOR JOÃO BELCHIOR, 780","","CENTRO","CAMBARA","PR","86390000","","coop0717_paranapanema@sicredi.com.br","43","35323653","S4",NA,NA,NA,NA
88038260,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO  SICREDI PLANALTO RS/MG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. GENERAL CAMARA, 1037","2º ANDAR","CENTRO","CRUZ ALTA","RS","98005112","","sicredi@comnet.com.br","55","33225151","S4",NA,NA,NA,NA
76059997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. TIRADENTES, 986, 1º ANDAR","","CENTRO","TOLEDO","PR","85900230","","coop0704_oeste@sicredi.com.br","45","33797757","S4",NA,NA,NA,NA
88099247,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES  SICREDI RAÍZES RS/SC/MG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R. BRAGA, 408","","CENTRO","CAMPO NOVO","RS","98570000","","sicrediceleiro@mksnet.com.br","55","35281370","S4",NA,NA,NA,NA
90729369,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS  SICREDI DAS CULTURAS RS/MG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA QUINZE DE NOVEMBRO, 217","2º ANDAR","CENTRO","IJUI","RS","98700000","","sicredi.iju@terra.com.br","55","33341148","S4",NA,NA,NA,NA
2923389,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA JOSE CARVALHO PINTO  280","","JARDINS","ARACAJU","SE","49026150","www.sicredi.com.br/aracaju/","unicredaju@unicredaju.com.br","79","21067191","S5",NA,NA,NA,NA
35571249,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  MARECHAL DEODORO DA FONSECA  410","","TORRE","JOAO PESSOA","PB","58040140","www.sicredinne.com.br/joaopessoa","unicred@unicredjp.com.br","83","21073600","S5",NA,NA,NA,NA
97489280,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA FIRMINO ALVES  110","","CENTRO","ITABUNA","BA","45600185","","unicred.2103@unicredrs-ba.com.br","73","21022170","S5",NA,NA,NA,NA
91586982,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SETE DE SETEMBRO, 374","","CENTRO","NOVA PETROPOLIS","RS","95150000","www.sicredipioneira.com.br","sicredi@sicredipioneira.com.br","54","32818100","S4",NA,NA,NA,NA
70241658,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  LINS PETIT  100","SALAS 01  02 E 05 11   EMPRESARIAL PEDRO STAMFORD","BOA VISTA","RECIFE","PE","50070230","www.sicredirecife.com.br","unicred@unicredrecife.com.br","81","21016161","S5",NA,NA,NA,NA
26555235,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  NATALINO JOAO BRESCANSIN  124","","CENTRO SUL","SORRISO","MT","78896072","www.sicredi.com.br","luiz_bazzoni@sicredi.com.br","66","35455200","S4",NA,NA,NA,NA
87784088,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS  SICREDI SUL MINAS RS/MG.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. LIDO TAGLIARI, 1275","","CENTRO","ESTACAO","RS","99930000","","valdeci_nardi@sicredi.com.br","54","33372626","S4",NA,NA,NA,NA
92796564,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. ALBERTO BINS, 600, 4º ANDAR, SL 6","","CENTRO","PORTO ALEGRE","RS","90030140","","gilmar_minuzzi@sicredi.com.br","51","33588200","S4",NA,NA,NA,NA
77984870,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DAS FLORES, 506","","CONRADINHO","GUARAPUAVA","PR","85045300","","coop0703_tplanalto@sicredi.com.br","42","36574184","S4",NA,NA,NA,NA
88894548,"COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SETE DE SETEMBRO, 899","SALA UNIAO","CENTRO","CERRO LARGO","RS","97900000","","sicredicerrolargo@via-rs.net","55","33591406","S4",NA,NA,NA,NA
87780268,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA SETE DE SETEMBRO, 689","","CENTRO","ERECHIM","RS","99700238","","sicredi.centro@st.com.br","54","35208585","S4",NA,NA,NA,NA
24654881,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA AFONSO PENA, 2790","2º ANDAR","CENTRO","CAMPO GRANDE","MS","79002075","www.sicredi.com.br","altair_goncalves@sicredi.com.br","67","33236822","S4",NA,NA,NA,NA
79342069,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SANTOS DUMONT, 2720","SOBRELOJA","CENTRO","MARINGA","PR","87013050","www.sicredi.com.br","coop0718_maringa@sicredi.com.br","44","33445000","S4",NA,NA,NA,NA
70431630,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES  SICREDI UNIVALES MT/RO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA MATO GROSSO, 690N","","MODULO 01","JUINA","MT","78320000","www.sicredi.com.br","vilma_ribeiro@sicredi.com.br","66","35668800","S4",NA,NA,NA,NA
32983165,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA BRASIL, Nº 1200","","ESTAÇAO DA LUZ","CAMPO VERDE","MT","78840000","www.sicredi.com.br","denise_freitas@sicredi.com.br","66","34192881","S4",NA,NA,NA,NA
87780284,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA  SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA VENANCIO AIRES, 927","BLOCO B","CENTRO","SANTIAGO","RS","97700380","","sicredi@santiagonet.com.br","55","32512717","S4",NA,NA,NA,NA
81099491,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA PRESIDENTE KENNEDY, 2268","","JARDIM ITÁLIA","PALOTINA","PR","85950000","","coop0726_vpiquiri@sicredi.com.br","44","36497300","S4",NA,NA,NA,NA
81706616,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"PRAÇA DO CAFE, 66","","CENTRO","JANDAIA DO SUL","PR","86900000","","coop0736_vivai@sicredi.com.br","43","34329400","S4",NA,NA,NA,NA
78414067,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PARAGUAI, 1407","1º ANDAR","CENTRO","MEDIANEIRA","PR","85884000","www.sicredi.com.br","coop0710_cataratas@sicredi.com.br","45","32648500","S4",NA,NA,NA,NA
5491616,"COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE - CREDITAG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"2 AVENIDA  N  11","SALA","CENTRO","MINEIROS","GO","75830000","","credmin@hotmail.com","64","36617019","S5",NA,NA,NA,NA
2072790,"COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO  SICOOB CREDSAÚDE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R ALFERES JOSÉ CAETANO, 1352","","CENTRO","PIRACICABA","SP","13400123","","credcop@terra.com.br","19","34225255","S5",NA,NA,NA,NA
61039038,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. MARQUES DE SÃO VICENTE, 446","19º ANDAR SALA 1912","BARRA FUNDA","SAO PAULO","SP","01139000","www.credisg.com.br","coop.saintgobain@uol.com.br","11","33923499","S5",NA,NA,NA,NA
30138226,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA JOSE CLEMENTE N  94   GRUPO 1604","","CENTRO","NITEROI","RJ","24020105","https://credicerj.webnode.com/","credicerj@predialnet.com.br","21","26135095","S5",NA,NA,NA,NA
141155,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA JOAQUIM CAMPOS, 226","","ITAUNA","SAO GONCALO","RJ","24461575","www.coopcredtransrio.com.br","cooperita@cooperita.com.br","21","26013985","S5",NA,NA,NA,NA
89280960,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA ABRAMO RANDON, Nº 770","","INTERLAGOS","CAXIAS DO SUL","RS","95055010","","cooperando@randon.com.br","54","32394462","S5",NA,NA,NA,NA
30949267,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV JERONIMO MONTEIRO  1186","LOJA 04","GLORIA","VILA VELHA","ES","29122720","www.credigaroto.coop.br","credigaroto@uol.com.br","27","33404022","S5",NA,NA,NA,NA
42107706,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. NOSSA SENHORA DE FATIMA, 25","","BAIRRO DE FATIMA","RIO DE JANEIRO","RJ","20240050","www.coopschindler.com.br","marcia.farias@schindler.com,gilberto.ramos@schindler.com","21","38069508","S5",NA,NA,NA,NA
31746993,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DR  RAULINO DE OLIVEIRA  67","","CENTRO","CACHOEIRO DE ITAPEMIRIM","ES","29300150","","sulcredc@yahoo.com.br","28","35216017","S5",NA,NA,NA,NA
2447184,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SAO CLEMENTE, 226","PARTE","BOTAFOGO","RIO DE JANEIRO","RJ","22260000","","coesi@oi.com.br","21","31846403","S5",NA,NA,NA,NA
73631483,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"ESTRADA DA BOA ESPERANCA, 650","","BOM PASTOR","BELFORD ROXO","RJ","26110120","","copbayer.cooperativa@yahoo.com.br","21","21890727","S5",NA,NA,NA,NA
29985421,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA MARIA HELENA MURAD NEFFA  95","SALA 01","CENTRO","VITORIA","ES","29010280","www.credneffa.com.br","credneffa@ig.com.br","27","33220535","S5",NA,NA,NA,NA
27140946,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"4 DISTRITO DO MUN.DE ITAPEMIRIM","","PAINEIRAS","ITAPEMIRIM","ES","29330000","","cred-pan@cachoeiro.com.br","28","35329250","S5",NA,NA,NA,NA
30586895,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. DOUTOR EUGENIO BORGES, 1092","PARTE","ARSENAL","SAO GONCALO","RJ","24751000","","coopbraun@yahoo.com.br","21","26023298","S5",NA,NA,NA,NA
3973743,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA PRINCESA ISABEL, 629","ED. VITORIA CENTER, TÉRREO, SALA 08","CENTRO","VITORIA","ES","29010365","http://www.cecoop.com.br/credialimento","credi-alimento@veloxmail.com.br","27","30241215","S5",NA,NA,NA,NA
5424088,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA AFONSO QUINTAO, 25, LOJA 1","","TRINDADE","SAO GONCALO","RJ","24456705","","arohen8@hotmail.com","21","26017674","S5",NA,NA,NA,NA
1062439,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. PRESIDENTE VARGAS, 1878","","JARDIM GOIAS","RIO VERDE","GO","75901901","","credicomigo@comigo.com.br","64","36111651","S5",NA,NA,NA,NA
42258376,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RODOVIA PRESIDENTE DUTRA N. 2660 (PARTE)","","PAVUNA","RIO DE JANEIRO","RJ","21535900","não temos","claudia.araujo@coopfmc.com.br","21","38372257","S5",NA,NA,NA,NA
5331882,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA JOAQUIM SILVEIRA, 557","","PASSO DA MANGUEIRA","PORTO ALEGRE","RS","91060320","","adelaide.brenner@gkndriveline.com","51","33499509","S5",NA,NA,NA,NA
3165497,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA MOBRAL, 464","","JARDIM MARIA LUIZA","CASCAVEL","PR","85819505","","credisanepar@brturbo.com","45","32245264","S5",NA,NA,NA,NA
2192115,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PREFEITO JOAQUIM MENDES, 34 - PARTE","","CENTRO","MARICA","RJ","24900000","www.coperfamp.com.br","coperfamp@coperfamp.com.br","21","37312817","S5",NA,NA,NA,NA
2869663,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. DESEMBARGADOR SANTOS NEVES, 389- SALAS 205","ED. ESCORT","PRAIA DO CANTO","VITORIA","ES","29055721","","credbrasil@afabbes.org.br","27","33156763","S5",NA,NA,NA,NA
1551820,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV ANITA GARIBALDI, 861","","ORFAS","PONTA GROSSA","PR","84015050","","cooprincesa@princesadoscampos.com.br","42","32203651","S5",NA,NA,NA,NA
5048575,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA CAPITAO ACACIO, 363 - PARTE","","BOAÇU","SAO GONCALO","RJ","24467110","","coopmaua@vmaua.com.br","21","988813160","S5",NA,NA,NA,NA
2931166,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA CONDESSA DO RIO NOVO, 881 (PARTE)","PARTE","CENTRO","TRES RIOS","RJ","25803000","","procred@viacaoprogresso.com.br","24","22515055","S5",NA,NA,NA,NA
94433109,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  VENANCIO AIRES  988","","SANTANA","PORTO ALEGRE","RS","90040193","www.unicred-rs.com.br","unipoa@unicred-poa.com.br","51","33783500","S5",NA,NA,NA,NA
1090027,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DA CONCEICAO  95","11  ANDAR","CENTRO","NITEROI","RJ","24020082","www.unicred-niteroi.com.br","unicred@unicred-niteroi.com.br","21","27299100","S5",NA,NA,NA,NA
71884498,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA BARAO DE ITAPURA  950","7  ANDAR","GUANABARA","CAMPINAS","SP","13020431","http://www.unicred-campinas.com.br","cooperativa@unicred-campinas.com.br","19","37312724","S5",NA,NA,NA,NA
2853045,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. XV DE NOVEMBRO, 500 - SALA 02 - 1. ANDAR","","CENTRO","JOACABA","SC","89600000","","colibertenezio@bol.com.br","49","35224346","S5",NA,NA,NA,NA
90278987,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA BOTAFOGO, 1051","2º ANDAR","MENINO DEUS","PORTO ALEGRE","RS","90150053","www.cresal@cresal.coop.br","cresal@cresal.coop.br","51","32310248","S5",NA,NA,NA,NA
29341260,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ALVARO ALVIM  48  9  ANDAR","SALAS  910 A  913","CENTRO","RIO DE JANEIRO","RJ","20031010","","cooplurb@uol.com.br","21","22622015","S5",NA,NA,NA,NA
42100982,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV PRESIDENTE VARGAS  3077 TERREO ED SEDE ECT RIO","TERREO","CIDADE NOVA","RIO DE JANEIRO","RJ","20272979","","valdenia@coopcorreios.com.br","21","22939023","S5",NA,NA,NA,NA
28885036,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA FELIPE CAMARAO  37","","VILA ISABEL","RIO DE JANEIRO","RJ","20550185","www.coopuerj.com.br","coopuerj@coopuerj.com.br","21","32986426","S5",NA,NA,NA,NA
2910387,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"CAMPO DE SAO CRISTOVAO,177,UND.III,3 AND,SL.3-C","","SAO CRISTOVAO","RIO DE JANEIRO","RJ","20921440","www.coopcp2.com.br","coopcp2@gmail.com","21","25805245","S5",NA,NA,NA,NA
2475222,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  JOAO BATISTA PARRA 673 ED  ENSEADA TOWER","LOJA 01","PRAIA DO SUA","VITORIA","ES","29052123","www.coopfisco.org.br","coopfisco@coopfisco.org.br","27","32003989","S5",NA,NA,NA,NA
1819799,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA EDSON PASSOS, 163","","ATERRADO","VOLTA REDONDA","RJ","27215550","","coovre@uol.com.br","24","33468495","S5",NA,NA,NA,NA
4831810,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA  FRANCISCO DELLE  73","SALA","CENTRO","PINHAO","PR","85170000","","creservpho@yahoo.com.br","42","36771666","S5",NA,NA,NA,NA
3990888,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV ALBERTO BINS 325","SALA 95","CENTRO HISTORICO","PORTO ALEGRE","RS","90030142","www.cooperpoa.com.br","contabil@cooperpoa.com.br","51","32842600","S5",NA,NA,NA,NA
20177390,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. PADRE ARNALDO JANSEN, 1325","","SANTA LUZIA","UBA","MG","36500000","","anamaria@itatiaiamoveis.com.br","32","35391289","S5",NA,NA,NA,NA
2850075,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ALVARO ALVIM  33 37","SALA 820","CENTRO","RIO DE JANEIRO","RJ","20031010","","coopfispro.ltda@ig.com.br","21","22153689","S5",NA,NA,NA,NA
